Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Pizzeria Malaterra | Via Cicerone,4.2,30 € ou moins,Pizzéria,[]
Obicà Mozzarella Bar - Parlamento,4.4,30 € ou moins,Italienne,"['c', 'why', 'vitigni', 'dolce', 'dei', 'oltre', 't', 'classici', 'et', 'world', 'metodomethod', 'originali', 'amalfi', 'method', 'oils', 'shores', 'culture', 'drinks', 'fruttato', 'american', 'gin', 'essenziali', 'beer', 'spritz', 'per', 'friuli', 'vini', 'nord', 'registrate', 'essential', 'pizza', 'sud', 'timorasso', 'ti', 'cappuccino', 'alba', 'waters', 'spirit', 'barley', 'flegrei', 'aranciata', 'brand', 'glass', 'coast', 'in', 'pairing', 'pappardelle', 'soave', 'green', 'freshly', 'giornata', 'atri', 'predappio', 'from', 'al', 'prepotto', 'rovere', 'falanghina', 'bernardina', 'quality', 'pinot', 'lugana', 'giorni', 'spina', 'basil', 'racconta', 'barbaresco', 'albone', 'dammenipa', 'miscela', 'spicy', 'centopassi', 'cusumano', 'sangiovese', 'scorze', 'sapori', 'cerasuolo', 'montalcino', 'congo', 'darancia', 'ad', 'tangy', 'moment', 'mixed', 'burrata', 'canaiolo', 'torta', 'ricci', 'tortonesi', 'soda', 'makes', 'passione', 'blang', 'grigio', 'arneis', 'trentino', 'we', 'suggested', 'igt', 'wine', 'iced', 'rinfrescante', 'americano', 'cantine', 'emerging', 'che', 'sophisticated', 'zedda', 'del', 'desenzano', 'montemarzino', 'vineyards', 'riferimento', 'nella', 'note', 'delicate', 'floral', 'heroic', 'fresche', 'orange', 'by', 'combinato', 'mixologists', 'settimana', 'mozzarella', 'valpolicella', 'pietra', 'fever', 'under', 'consigliamo', 'mirto', 'distillati', 'bianca', 'barbera', 'milione', 'pecorino', 'bionda', 'langhe', 'ginepro', 'dorzo', 'campania', 'amalfitano', 'allaffascinante', 'gustare', 'intramontabile', 'produttori', 'valle', 'frappato', 'noelia', 'antonio', 'ricchi', 'creazioni', 'bufala', 'blanco', 'rosse', 'grappe', 'rag', 'frattina', 'than', 'campi', 'tonno', 'toscana', 'vita', 'italiani', 'marche', 'davola', 'esclusiva', 'sclafani', 'piccolo', 'ripe', 'romagna', 'storia', 'thats', 'orangeade', 'infusions', 'this', 'momento', 'create', 'altre', 'distillato', 'blanc', 'spirits', 'salamino', 'aromas', 'doca', 'pizzico', 'high', 'punto', 'chocolate', 'italian', 'monte', 'gialla', 'lemonade', 'analcolica', 'hour', 'acque', 'barolo', 'falerio', 'at', 'tasca', 'organic', 'aperitivo', 'pepe', 'charmat', 'abbinamento', 'bagni', 'fiori', 'piana', 'ughino', 'coffee', 'caterina', 'original', 'lemon', 'sicilia', 'la', 'riviera', 'coriandolo', 'rive', 'island', 'delle', 'fruit', 'amare', 'sour', 'cultura', 'michele', 'grapefruit', 'macinate', 'variet', 'registered', 'ecco', 'vittoria', 'pairings', 'camillo', 'roma', 'migliori', 'selection', 'prior', 'garda', 'santambrogio', 'vino', 'cataratto', 'dop', 'prima', 'un', 'rossi', 'wineries', 'mint', 'val', 'sottili', 'amaro', 'brulio', 'limoncello', 'e', 'connoisseurs', 'cold', 'olena', 'intenditori', 'toi', 'bergaglio', 'corvina', 'frutto', 'lista', 'prosecco', 'nebbiolo', 'coca', 'vigneti', 'turkey', 'blend', 'sunset', 'pere', 'castelcerino', 'aperol', 'delicati', 'arcosu', 'gelato', 'nocino', 'abbinamenti', 'creations', 'dry', 'one', 'varieties', 'best', 'refreshing', 'slow', 'gioia', 'dinner', 'lambrusco', 'delsa', 'locali', 'day', 'shot', 'ideali', 'metodo', 'pizzette', 'ingredients', 'products', 'morgex', 'lunch', 'mixologist', 'fresh', 'i', 'juniper', 'sorprendenti', 'realizzati', 'ciliegiolo', 'matura', 'davellino', 'maiol', 'for', 'landmark', 'cortese', 'mediterranean', 'quinine', 'perseg', 'story', 'rocce', 'tonic', 'thomas', 'colli', 'erbe', 'calda', 'nostri', 'mix', 'grandi', 'vermouth', 'categoria', 'other', 'anche', 'complex', 'our', 'o', 'consigliato', 'corvinone', 'cinzia', 'qualit', 'cacio', 'also', 'homage', 'chardonnay', 'grapes', 'agnanum', 'contenuto', 'rosso', 'zero', 'picariello', 'dabruzzo', 'gli', 'dosta', 'produce', 'petto', 'fumo', 'ascoli', 'category', 'tea', 'frangipane', 'exclusive', 'anice', 'agave', 'vivacious', 'glera', 'stelvio', 'sono', 'uniti', 'rich', 'mondo', 'aree', 'pomodolce', 'cos', 'your', 'pompelmo', 'brut', 'antiche', 'produzione', 'choice', 'fruits', 'salsiccia', 'farine', 'distilled', 'bressanone', 'jato', 'million', 'renowned', 'rinomate', 'lime', 'tassarolo', 'cultivation', 'more', 'malfy', 'syrah', 'espoln', 'emergenti', 'timeless', 'ondina', 'chianti', 'succhi', 'combining', 'tree', 'caff', 'home', 'surgiva', 'notes', 'mont', 'highestquality', 'via', 'blood', 'realizzato', 'fascinating', 'peels', 'botaniche', 'eroico', 'sbagliato', 'carta', 'alle', 'perch', 'sfusato', 'abbinati', 'of', 'alcuni', 'hint', 'herbaceous', 'minerale', 'golden', 'averna', 'bianco', 'local', 'made', 'albicocca', 'primitivo', 'san', 'antolini', 'campari', 'caprese', 'onirocep', 'negroni', 'transports', 'il', 'erbaceo', 'branca', 'riserva', 'all', 'chinino', 'piceno', 'mediterranei', 'litalia', 'fiano', 'highball', 'coriander', 'campogalliano', 'suggest', 'wild', 'gusto', 'frutti', 'week', 'una', 'bortolomiol', 'podere', 'are', 'piccanti', 'italy', 'fruity', 'alta', 'riesling', 'squeezed', 'panarea', 'barberino', 'decaffeinated', 'burger', 'aromi', 'highquality', 'rising', 'lenta', 'pm', 'emilia', 'cirelli', 'ingredienti', 'tradizione', 'brings', 'vivace', 'basilico', 'ceretto', 'peach', 'valtellina', 'flavour', 'unique', 'distillate', 'con', 'specialit', 'sofisticata', 'modena', 'ore', 'biancosarti', 'pantaleone', 'to', 'balanced', 'between', 'cialla', 'rayon', 'scents', 'abruzzo', 'doro', 'limonata', 'pranzo', 'bevande', 'cinzano', 'water', 'siciliano', 'da', 'oldest', 'scansano', 'decaffeinato', 'braulio', 'di', 'limone', 'ribolla', 'chinotto', 'belguardo', 'double', 'italiano', 'accostando', 'or', 'maculan', 'giulio', 'alto', 'elderflower', 'invernali', 'prodotti', 'disaronno', 'montiggl', 'baffo', 'cocktail', 'hours', 'red', 'oggi', 'over', 'drink', 'together', 'nonino', 'wineproducing', 'sondrio', 'pietralonga', 'salle', 'bronzone', 'classics', 'ananas', 'lombardia', 'tai', 'omaggio', 'valdobbiadene', 'nostre', 'producono', 'flavours', 'taste', 'hot', 'coltivati', 'tells', 'trentodoc', 'bianchi', 'lesclusivo', 'messina', 'pri', 'collins', 'oli', 'adige', 'affumicato', 'breganze', 'amaretto', 'blancs', 'montepulciano', 'is', 'ed', 'white', 'le', 'tisane', 'sciroppo', 'turbiana', 'calice', 'de', 'morellino', 'cocktails', 'enologica', 'garganega', 'an', 'dalba', 'arpepe', 'bicchiere', 'pesca', 'molinari', 'north', 'amari', 'saliceto', 'della', 'doc', 'frutta', 'arance', 'conte', 'floreali', 'herbal', 'massa', 'tradition', 'their', 'flowers', 'herbs', 'doppio', 'rondinella', 'chiavennasca', 'list', 'wines', 'premium', 'acqua', 'regions', 'napoli', 'sale', 'nero', 'etichetta', 'classico', 'tonica', 'tutto', 'teas', 'ragnaie', 'toniche', 'complesso', 'trento', 'content', 'verdure', 'and', 'prestige', 'pi', 'nostra', 'great', 'isole', 'maximum', 'cristalli', 'officially', 'bourbon', 'cynar', 'botanicals', 'bankes', 'enjoy', 'cedrata', 'grosso', 'italiana', 'traditional', 'rossa', 'birra', 'tutti', 'every', 'preziose', 'appiano', 'sapore', 'good', 'pressed', 'arcille', 'variegata', 'ogni', 'nel', 'flour', 'ferrari', 'piemonte', 'ichnusa', 'mineral', 'alla', 'specialties', 'isarco', 'profumi', 'citrus', 'cioccolata', 'isola', 'unici', 'speziate', 'gavi', 'ideal', 'centrifughe', 'principio', 'vermentino', 'cotto', 'with', 'paired', 'lievitazione', 'rende', 'ronchi', 'that', 'henry', 'summonte', 'manciano', 'arancia', 'pino', 'scapece', 'espresso', 'soft', 'ginseng', 'insieme', 'puglia', 'stoneground', 'combined', 'gins', 'tuo', 'you', 'filippi', 'tumbler', 'agrumi', 'moretti', 'fatalone', 'cranberry', 'alicante', 'taschlerhof', 'the', 'carciofi', 'originale', 'freddi', 'biologiche', 'south', 'giuseppe', 'precious', 'some', 'ginger', 'corretto', 'leone', 'colle', 'anise', 'nv', 'cola', 'papaccelle', 'basso', 'menta', 'scelta', 'dalmerita', 'producers', 'superiore', 'biologici', 'galvanina', 'mokarabia', 'piras', 'questo', 'subtle', 'millefoglie', 'juice', 'villa', 'ros', 'spremuta', 'bilanciate', 'verde', 'trasporta', 'fornace', 'bitter', 'nowadays', 'sambuco', 'latte', 'cena', 'brothers', 'crodino', 'gewrztraminer', 'cave', 'shakerato', 'tequila', 'moscato', 'mazzei', 'partinico', 'diletto', 'mediterraneo', 'riunisce', 'grillo', 'a', 'selezione', 'pestato', 'sambuca', 'fernet', 'juices', 'veneto']"
Hostaria De Pastini,4.4,30 € ou moins,Italienne,[]
Paparazzo Bar & Rooftop,4.3,30 € ou moins,Tapas/Amuse-Gueule,"['piccolo', 'roman', 'affumicato', 'lime', 'artigianale', 'piedmontese', 'piccole', 'gillardeau', 'cremoso', 'candito', 'fried', 'smoked', 'cream', 'salt', 'homemade', 'lemon', 'mascarpone', 'grains', 'oysters', 'fish', 'panna', 'norcia', 'lenticchie', 'of', 'granelle', 'sour', 'flying', 'bruschetta', 'wholemeal', 'tartare', 'sale', 'classico', 'al', 'and', 'volante', 'nocciole', 'piemontesi', 'bavarese', 'candied', 'lentil', 'acida', 'olio', 'e', 'coconut', 'bread', 'au', 'cocco', 'panettone', 'salmone', 'hazelnut', 'candita', 'maldon', 'roe', 'ricotta', 'bruschette', 'naturel', 'carciofo', 'with', 'crumble', 'con', 'avocado', 'del', 'arancia', 'ostriche', 'mediterranean', 'pesce', 'pane', 'bavarois', 'orange', 'mousse', 'fritto', 'romana', 'creamy', 'oil', 'di', 'limone', 'salmon', 'rosso', 'artichoke', 'red', 'brunoise', 'naturale', 'canap', 'cotechino', 'small', 'tonno', 'uova', 'mediterraneo', 'classic', 'tuna', 'integrale']"
Caffè Doria,4.4,De 31 € à 50 €,Italienne,[]
Sacro e Profano Trevi,3.9,30 € ou moins,Italienne,[]
Da Fortunato al Pantheon,4.5,De 31 € à 50 €,Italienne,[]
Antico Ristorante Caffe Capranica,4,30 € ou moins,Italienne,[]
Il Barroccio,4.5,30 € ou moins,Italienne,[]
Docks & Co. Roma,4.6,30 € ou moins,Burgers,[]
Ristorante Traiano,4.6,51 € et plus,Italienne,[]
Tora Sushi & Asian Cuisine,4.9,30 € ou moins,Asiatique,[]
Ristorante Ambasciata d'Abruzzo,4.8,De 31 € à 50 €,Italienne,[]
Antica Hostaria Al Vantaggio,4.3,30 € ou moins,Italienne,[]
W Lounge,4.7,30 € ou moins,Italienne,[]
LA TAVERNETTA 48,4.5,30 € ou moins,Méditerranée,[]
L'Osteria Pantheon,,30 € ou moins,Italienne,[]
EMME Ristorante,4.4,De 31 € à 50 €,Italienne,"['pistachio', 'duck', 'filet', 'gambero', 'lucania', 'black', 'roman', 'tartufo', 'soup', 'octopus', 'tomatoes', 'puree', 'chocolate', 'rosticciato', 'tonnarello', 'arrosto', 'melanzane', 'cioscia', 'finocchio', 'ripassata', 'chicory', 'barolo', 'crusco', 'broccolo', 'confit', 'crispy', 'brasato', 'pepe', 'cream', 'forno', 'egg', 'cake', 'fennel', 'low', 'tagliata', 'parmigiana', 'su', 'lemon', 'della', 'la', 'brasata', 'frutta', 'pomodorino', 'temperatura', 'sauteed', 'fruit', 'of', 'insalata', 'in', 'olive', 'sicilian', 'zuppa', 'glace', 'mista', 'tartare', 'nero', 'from', 'parmigiano', 'al', 'verdure', 'and', 'battuta', 'cheek', 'sorbetti', 'selection', 'danatra', 'sliced', 'nostra', 'allagro', 'spaghetto', 'caprese', 'buffalo', 'emme', 'spuma', 'truffle', 'sauce', 'pepper', 'cicoria', 'onano', 'tarta', 'ragu', 'romanesco', 'demi', 'traditional', 'pasta', 'tomato', 'pomodorini', 'prawn', 'bassa', 'cauda', 'eggplant', 'e', 'piennolo', 'stracciatella', 'tiramisu', 'cheese', 'calamarata', 'mixed', 'lucano', 'burrata', 'spaghettone', 'gelato', 'miste', 'vapore', 'vanilla', 'uovo', 'torta', 'potato', 'alla', 'maionese', 'roasted', 'coscia', 'citrus', 'salata', 'ricotta', 'broccoli', 'croccante', 'day', 'patate', 'vesuvio', 'carciofo', 'steamed', 'creams', 'tradizione', 'cotto', 'with', 'gelati', 'pur', 'salad', 'cherry', 'fresh', 'amatricianagricia', 'tarallo', 'con', 'risotto', 'avocado', 'del', 'broccolistewed', 'carbonara', 'potatoes', 'temperature', 'tradizionale', 'agrumi', 'vegetables', 'danese', 'guancia', 'the', 'bagna', 'mix', 'cheesecake', 'manzo', 'mozzarella', 'season', 'polpo', 'peperone', 'o', 'oil', 'ice', 'di', 'giudia', 'limone', 'ribeye', 'cacio', 'agli', 'or', 'giorno', 'pecorino', 'sorbets', 'mayonnaise', 'rosso', 'beef', 'red', 'cooked', 'parmesan', 'bufala', 'stagione', 'romano', 'cioccolato', 'rag', 'danish', 'pescato', 'ripassate', 'pistacchio', 'tonno', 'crema', 'a', 'catch', 'tuna', 'salted', 'rustiche', 'filetto']"
Trinità De Monti,4.1,30 € ou moins,Italienne,[]
Archivolto,3.3,30 € ou moins,Asiatique contemporaine,[]
Benso,4.3,30 € ou moins,Italienne,[]
Clemente alla Maddalena,4.4,30 € ou moins,Italienne,[]
Ristorante Campo de' Fiori,4.3,30 € ou moins,Italienne,[]
La Maddalena Trattoria Pizzeria,3.7,30 € ou moins,Italienne,[]
Longitude 12 Bistrot & Jardin,3,30 € ou moins,Italienne,"['fruits', 'gerardo', 'bass', 'miele', 'fusillone', 'melon', 'lobster', 'casertano', 'black', 'dei', 'turbot', 'desserts', 'sfere', 'raspberry', 'dellagro', 'cavolo', 'peppers', 'octopus', 'hazelnuts', 'tomatoes', 'mashed', 'artigianale', 'piedmontese', 'chocolate', 'olives', 'monograno', 'glasswort', 'prawns', 'passion', 'arrosto', 'cauliflower', 'amberjack', 'gamberi', 'rosemary', 'nduja', 'cantalupo', 'fredda', 'candito', 'crudo', 'crispy', 'mandarino', 'patty', 'cream', 'exotic', 'spigola', 'darna', 'maialino', 'pontino', 'salt', 'homemade', 'tagliata', 'honey', 'lemon', 'della', 'frutta', 'mascarpone', 'ball', 'fassona', 'dagnello', 'herbs', 'fruit', 'cavalier', 'of', 'in', 'olive', 'salicornia', 'green', 'sale', 'giffoni', 'nero', 'al', 'new', 'gaeta', 'and', 'cheek', 'lamponi', 'nocciole', 'eve', 'cabbage', 'grilled', 'rossi', 'gragnano', 'sauce', 'heart', 'il', 'lepini', 'paestum', 'esotica', 'tortino', 'sweet', 'pomodori', 'pasta', 'candied', 'caserta', 'morbido', 'olio', 'e', 'camicia', 'coconut', 'cold', 'stuffed', 'bread', 'carpaccio', 'frutto', 'bassiano', 'ravioli', 'cocco', 'wild', 'frutti', 'lamb', 'panettone', 'spaghettone', 'courses', 'napoletana', 'vanilla', 'choi', 'roasted', 'alla', 'artichokes', 'potato', 'hazelnut', 'hibiscus', 'dagave', 'maldon', 'citrus', 'maggiorana', 'nere', 'appetizers', 'vaniglia', 'croccante', 'pak', 'passione', 'patate', 'salsa', 'neapolitan', 'second', 'with', 'crumble', 'ripieni', 'cuore', 'i', 'robiola', 'sea', 'fresh', 'poached', 'con', 'pan', 'risotto', 'soft', 'potatoes', 'ricciola', 'agrumi', 'agro', 'danese', 'guancia', 'evo', 'carciofi', 'derbe', 'sfera', 'nostri', 'fresca', 'giuseppe', 'ibisco', 'rombo', 'manzo', 'schiacciata', 'cantaloupe', 'lard', 'cavolfiore', 'papaccella', 'bruciati', 'our', 'tiepida', 'oil', 'marjoram', 'di', 'limone', 'dressing', 'monti', 'years', 'tangerine', 'warm', 'verdi', 'pecorino', 'prosciutto', 'fillet', 'raw', 'piemontese', 'ferri', 'beef', 'melone', 'spontanee', 'nostro', 'nola', 'red', 'balls', 'polipo', 'cioccolato', 'rack', 'rocher', 'ai', 'rosmarino', 'agave', 'danish', 'nocciola', 'carr', 'ham', 'first', 'patata', 'menu', 'd', 'brioche', 'tart', 'cotta', 'crema', 'a', 'astice', 'filetto']"
Boa Sorte Roma,4.4,De 31 € à 50 €,Sushi,[]
"Vista Trastevere Roof Bar & Restaurant by ""UNA cucina""",,30 € ou moins,Italienne,[]
Antica Osteria Ponte Sisto,4.4,30 € ou moins,Italienne,[]
Rinaldi Al Quirinale,4.7,51 € et plus,Italienne,[]
La Scala,4.5,De 31 € à 50 €,Italienne,[]
Osteria del Gallo,4.4,30 € ou moins,Italienne,[]
Locanda di Bacco,4.6,30 € ou moins,Italienne,[]
Metastasio al Pantheon,,30 € ou moins,Italienne,[]
I Sofà Bar Restaurant & Roof Terrace,4.5,30 € ou moins,Italienne,[]
Ristorante VII Coorte,4.8,30 € ou moins,Méditerranée,[]
Alla Rampa Dei Gracchi,4.8,30 € ou moins,Italienne,[]
Dar Sor Olimpio al Drago,4.5,30 € ou moins,Poisson,[]
Brunello Bar & Restaurant,4.7,30 € ou moins,Non-specifiée,[]
Ristorante Santa Lucia,4.8,De 31 € à 50 €,Italienne,[]
Trattoria Pizzeria Nuova Stella,3.8,30 € ou moins,Italienne,[]
Rossopomodoro Largo Argentina,,30 € ou moins,Italienne,[]
Doney Café & Restaurant,5,De 31 € à 50 €,Méditerranée,[]
Al Vero Girarrosto Toscano,4.8,30 € ou moins,Italienne,[]
La Bruschetta e...,4.3,30 € ou moins,Italienne,[]
Da Francesco Su,4,De 31 € à 50 €,Italienne,[]
Ara Pacis - la Capricciosa,4.9,De 31 € à 50 €,Bar à pizza,[]
Osteria Belsiana,5,30 € ou moins,Italienne,[]
La Pentolaccia,4.6,30 € ou moins,Italienne,[]
Pantaleo Food Wine Mixology,4.3,30 € ou moins,Internationale,[]
Osteria Romana di Simmi,4.9,30 € ou moins,Italienne,[]
Il Giardino di Albino,4.6,30 € ou moins,Italienne,[]
Etico Food,4.5,30 € ou moins,Italienne,"['veg', 'dolce', 'genovese', 'conpanatura', 'vellutata', 'polpettine', 'rapa', 'mantecato', 'tostata', 'le', 'cestino', 'dacqua', 'zucca', 'primo', 'gamberi', 'ripassata', 'cotti', 'crudo', 'fritte', 'aceto', 'biscotteria', 'caff', 'pepe', 'eo', 'per', 'cannellini', 'asparagi', 'spigola', 'forno', 'antipasto', 'maialino', 'pancetta', 'homemade', 'paillard', 'julienne', 'farina', 'puntarelle', 'arance', 'riduzione', 'la', 'persone', 'spinaci', 'allamaretto', 'pesto', 'bosco', 'crudi', 'insalata', 'in', 'saccottino', 'olive', 'acqua', 'rughetta', 'alleerbe', 'mista', 'cipollotti', 'parmigiano', 'al', 'cipollebio', 'fatto', 'verdure', 'etico', 'microfiltrata', 'nocciole', 'allagro', 'vino', 'fritturina', 'caprese', 'insalatina', 'taleggio', 'mon', 'secondo', 'pomodori', 'cicoria', 'taggiasche', 'rossa', 'pasta', 'imbottiti', 'pomodorini', 'casa', 'latticini', 'olio', 'e', 'baccal', 'vegano', 'viola', 'contorno', 'tiramisu', 'moscardinicalamari', 'nostrefettuccine', 'senza', 'conriduzione', 'frutti', 'spaghettone', 'gelato', 'torta', 'alla', 'crostatine', 'grattato', 'carciofisu', 'fondente', 'grana', 'ricotta', 'burger', 'concomposta', 'consfoglia', 'vaniglia', 'croccante', 'ranapescatrice', 'dessert', 'capperi', 'patate', 'salsa', 'mezzelune', 'conzucca', 'diradicchio', 'formaggio', 'con', 'risotto', 'sucrema', 'del', 'pan', 'ricottina', 'conpomodori', 'acetobalsamico', 'pane', 'scaglie', 'zucchine', 'vongole', 'fresche', 'cotoletta', 'deca', 'evo', 'carciofi', 'piastra', 'manzo', 'scialatiello', 'romana', 'mozzarella', 'vitello', 'soia', 'allanapoletana', 'oil', 'o', 'pollo', 'di', 'limone', 'sorbetto', 'giorno', 'pecorino', 'secchi', 'funghichiodini', 'freschi', 'amour', 'kiwi', 'coulis', 'base', 'nostro', 'cioccolato', 'ai', 'dibufala', 'alici', 'esalsa', 'semifreddo', 'fatte', 'pomodoro', 'crema', 'a', 'pachino', 'dicavolo', 'balsamico', 'flan', 'integrale', 'filetto']"
Al Piave Ristorante Braceria,3.6,30 € ou moins,Italienne,[]
Baffetto 2,4.4,30 € ou moins,Bar à pizza,[]
Ristorante Pizzeria Pasquino,5,30 € ou moins,Italienne,[]
L'Angolo di Napoli,4.2,30 € ou moins,Italienne,[]
Buddy Italian Restaurant Cafè,5,30 € ou moins,Végane,[]
I-Gio,4.6,30 € ou moins,Coréenne,[]
Ristoro Della Salute,4.4,30 € ou moins,Italienne,[]
Nanà Cucina di Costiera,3.6,De 31 € à 50 €,Italienne,[]
L'Osteria Di Cicerone,,30 € ou moins,Italienne,[]
Pasqualino al Colosseo,4.5,30 € ou moins,Italienne,[]
Osteria Dei Pontefici,4.8,30 € ou moins,Italienne,[]
Il Vineto,4.5,30 € ou moins,Poisson,[]
MiVà,4.7,30 € ou moins,Internationale,[]
Maxela,4.5,30 € ou moins,Steak,[]
Ago & Lillo Bistrot,4.7,30 € ou moins,Méditerranée,[]
O Pazzariello,4.8,30 € ou moins,Italienne,[]
Trattoria Al Gran Sasso,4.6,30 € ou moins,Italienne,[]
Verso Sera,4.2,30 € ou moins,Italienne,[]
Diana's Place Bistrot Trevi,4.2,30 € ou moins,Italienne,[]
Bali Bar & Restaurant,4.5,30 € ou moins,Indonésienne,[]
MaMi Roma,4.8,30 € ou moins,Italienne,[]
Non C’è Trippa Pe’ Gatti,4.7,30 € ou moins,Italienne,[]
Clotilde,4.3,30 € ou moins,Italienne,[]
Vinando a Tor Margana,4.4,30 € ou moins,Italienne,[]
Porto di Ripetta,4.3,30 € ou moins,Italienne,[]
Antica Osteria Croce,,30 € ou moins,Italienne,[]
Trattoria Ai Villini,4,30 € ou moins,Italienne,[]
Est Artigiani del Gusto,3.5,30 € ou moins,Italienne,[]
Lumen Cocktails & Cuisine,4.8,30 € ou moins,Française contemporaine,[]
Pizzeria Nerone,5,30 € ou moins,Bar à pizza,[]
Nojo Roma,,51 € et plus,Sushi,[]
Ristorante Assunta Madre Roma,4,30 € ou moins,Poisson,[]
La Regola,,30 € ou moins,Italienne,[]
Ristorante Massimo D'Azeglio,4.1,30 € ou moins,Italienne,[]
Café Corrientes,5,30 € ou moins,Italienne,[]
Ristorante Bar del Fico,,30 € ou moins,Italienne,[]
Taverna Angelica,4.4,30 € ou moins,Internationale,[]
Prati di Cavour,4.4,30 € ou moins,Méditerranée,[]
Da Meo Patacca,3.7,30 € ou moins,Italienne,[]
Enoteca Ferrara,4.2,30 € ou moins,Italienne,[]
Ristorante Cinese Sichuan,5,30 € ou moins,Chinoise,[]
Takioff,4.4,51 € et plus,Italienne Moderne,[]
Cucina & Vista,,30 € ou moins,Italienne,[]
T-Bone Station - Colonna,,30 € ou moins,Steak,[]
Aroma Osteria Flaminio,4.8,30 € ou moins,Italienne,[]
T-Bone Station - Crispi,2.5,30 € ou moins,Steak,[]
Le Streghe,2.3,30 € ou moins,Italienne,[]
Hostaria Isidoro,5,30 € ou moins,Italienne,[]
T Bone station - Trastevere,,30 € ou moins,Steak,[]
Beere Mangiare & Co,1,30 € ou moins,Italienne,[]
Pastificio San Lorenzo,,30 € ou moins,Méditerranée,[]
Vi&mi,5,30 € ou moins,Italienne,[]
Il Cortile Cocktail Bar & Bistrot,4.4,30 € ou moins,Italienne,[]
Il Convivio Troiani,4.5,30 € ou moins,Italienne,[]
Da Gildo,,30 € ou moins,Italienne,[]
Al Simeto,,30 € ou moins,Italienne,[]
Bistrot & Wine Bar Pasquino,,30 € ou moins,Italienne,[]
La Taverna Madonna De Monti,3,30 € ou moins,Italienne,[]
Canova Tadolini,3.6,De 31 € à 50 €,Italienne,[]
Nojo,,De 31 € à 50 €,Japonaise,[]
Sensi Ristorante,1,De 31 € à 50 €,Italienne,[]
Mangianapoli Gourmand,,30 € ou moins,Pizzéria,[]
Virginiae,4.8,30 € ou moins,Italienne,[]
Hostaria Po,3,30 € ou moins,Italienne,[]
Diadema Cafè,,30 € ou moins,Méditerranée,[]
Ristorante Camponeschi,,51 € et plus,Internationale,[]
WikiWiki Eat Trastevere,2,30 € ou moins,Italienne,[]
Osteria Delle Commari,4.6,30 € ou moins,Italienne,[]
Lasagnam,4.4,30 € ou moins,Italienne,[]
Moscati The Bistrot - OTC,4.3,De 31 € à 50 €,Italienne,[]
La Bottega Ristorante Punturi,4.2,30 € ou moins,Italienne,[]
Taverna Agàpe,5,30 € ou moins,Italienne,[]
Fattoincasa,5,30 € ou moins,Italienne,[]
Ristorante Africa Tipico Etiopico Eritreo,5,30 € ou moins,Africaine,[]
Il Boncompagni,4,30 € ou moins,Italienne,[]
Toto,,30 € ou moins,Italienne,[]
Zia Rilla,,30 € ou moins,Italienne,[]
Da Cesare,4.6,30 € ou moins,Italienne,[]
Asmara Specialità Africane - Cucina Etiopica Eritrea,4.5,30 € ou moins,Africaine,[]
MARE NOSTRUM Seafood,4.7,30 € ou moins,Poisson,[]
Krishna 13,4,30 € ou moins,Indienne,[]
Bruno alla Lungaretta,1,30 € ou moins,Italienne,[]
Wine Bar de' Penitenzieri,2,30 € ou moins,Italienne,[]
Taja E Coci,4.8,30 € ou moins,Steak,[]
Grecco Enjoy,4.4,30 € ou moins,Non-specifiée,[]
REbasilico,,30 € ou moins,Bar à pizza,[]
Alfredo - Via Principe Amedeo,2.5,30 € ou moins,Italienne,[]
NoiRoma,5,30 € ou moins,Italienne,[]
Bistrò al 133,,30 € ou moins,Italienne,[]
Ristorante Ponte Vittorio,5,30 € ou moins,Italienne,[]
EVO Hosteria,,30 € ou moins,Italienne,[]
Rosso,5,30 € ou moins,Italienne,[]
Ristorante Pizzeria Popolo Caffè,4,30 € ou moins,Italienne,[]
Ristorante Da Enzo Via Ennio Quirino Visconti - Prati,3.5,30 € ou moins,Italienne,[]
Quarto Burger & Drinks,1,30 € ou moins,Burgers,[]
Hostaria da Vincenzo,,30 € ou moins,Italienne,[]
Ristorante Spaghetti,,30 € ou moins,Italienne,[]
Dim Sum Fine Asian Cuisine,,30 € ou moins,Dim Sum,[]
Vanni,5,30 € ou moins,Italienne,[]
Ripa 12,4,30 € ou moins,Poisson,[]
Osteria Via Mantova,,30 € ou moins,Italienne,[]
Porto Fish & Chips,4.4,30 € ou moins,Britannique,[]
Il brillo parlante,4.6,30 € ou moins,Italienne,[]
Il Margutta Vegetarian Food & Art,4.8,30 € ou moins,Végétarienne,[]
Chiancheria Gourmet - Roma,4.2,30 € ou moins,Steak,[]
Aqualunae Bistrot,2.8,30 € ou moins,Internationale,[]
100% Bio,4.4,30 € ou moins,Végétarienne,[]
Tribeca Cafè,5,30 € ou moins,Internationale,[]
Il Grande Gatsby Bar & Restaurant by 'UNA cucina',,30 € ou moins,Italienne,[]
Ristorante Indiano Bombay,,30 € ou moins,Indienne,[]
The Loft,,30 € ou moins,Italienne,[]
Culinaria,,30 € ou moins,Italienne,[]
Trattoria Etruria 39,4.6,30 € ou moins,Italienne,[]
Fiesta Y Siesta,4.6,30 € ou moins,Mexicaine,[]
Lola al Villa Flaminia,,30 € ou moins,Italienne,[]
Baccanale Al 59,3.6,30 € ou moins,Italienne,[]
Tutto Qua,4.5,30 € ou moins,Italienne,[]
Baia Chia,5,30 € ou moins,Italienne,[]
